t,accCmpX,accCmpY,accCmpZ
7243,9.88784,0.05886,-18.4618
7244,10.0738,0.05886,-18.6477
7245,9.94344,0.05886,-18.5174
7246,10.0374,-0.04905,-19.818
7247,10.0457,-0.04905,-19.8263
7248,9.52705,0.16677,-17.9342
7249,7.87784,0.16677,-16.285
7250,4.35534,0.11772,-13.4002
7251,-0.0517704,0.11772,-8.99305
7252,-4.3831,0.11772,-4.66172
7253,-6.63823,0.06867,-3.45626
7254,-8.33066,-4.37843,-7.53429
7255,-8.4131,-0.05886,-0.317803
7256,-8.52648,-0.05886,-0.204421
7257,-8.63189,-0.05886,-0.0990063
7258,-8.93236,-0.10791,-1.53491
7259,-9.11525,-0.10791,-1.35202
7260,-9.60877,0.01962,0.269651
7261,-8.93398,0.01962,-0.405137
7262,-9.60383,-0.17658,1.34381
7263,-9.21984,-0.17658,0.959816
7264,-5.98754,7.52549,-11.7161
7265,-0.581382,9.75574,-12.1019
7266,5.26002,8.4486,-12.5188
7267,2.13509,0.22563,-10.6011
7268,-1.20768,0.22563,-7.25835
7269,-4.37827,0.22563,-4.08776
7270,-5.48399,0.06867,-2.99185
7271,-6.38348,0.06867,-2.09236
7272,-2.98406,-0.13734,-6.91423
7273,0.781317,-0.13734,-10.6796
7274,-4.9265,0.07848,-4.42243
7275,-8.71366,0.07848,-0.635269
7276,-9.19095,0.07848,-0.157982
7277,-9.12993,0.11772,-0.0620369
7278,-9.08506,0.11772,-0.106911
7279,-9.40515,0.13734,-0.522572
7280,-9.50816,0.13734,-0.419556
7281,-9.49051,0.13734,-0.437213
7282,-9.40426,0.17658,0.0160884
7283,-9.19619,0.17658,-0.191982
7284,-8.29296,4.73984,-9.07317
7285,-6.84775,6.68107,-9.1763
7286,-4.96775,8.21061,-9.31046
7287,1.60363,0.02943,-12.4633
7288,7.53082,0.02943,-18.3905
7289,8.26585,-0.1962,-19.6356
7290,8.8313,-0.1962,-20.2011
7291,9.3082,-0.1962,-20.678
7292,6.72532,0.10791,-16.2704
7293,3.13173,0.10791,-12.6769
7294,1.33062,-0.05886,-11.5821
7295,-0.348736,-0.05886,-9.90271
7296,3.59957,0.07848,-13.1055
7297,6.97709,0.07848,-16.483
7298,9.25004,0.07848,-18.7559
7299,9.62205,0.16677,-19.3732
7300,9.88515,0.16677,-19.6363
7301,9.9181,-0.11772,-20.3952
7302,9.92983,-0.11772,-20.4069
7303,9.93966,-0.11772,-20.4167
7304,10.0155,-0.20601,-19.5704
7305,9.65436,-0.20601,-19.2093
7306,8.9688,0.04905,-18.4845
7307,8.00445,0.04905,-17.5202
7308,5.31669,8.0884,-11.2746
7309,2.00894,9.28293,-10.1849
7310,2.63078,-0.14715,-12.6566
7311,3.34125,-0.14715,-13.3671
7312,4.03537,-0.14715,-14.0612
7313,5.41084,0.08829,-14.23
7314,6.65428,0.08829,-15.4735
7315,7.96734,-0.06867,-19.4254
7316,8.9761,-0.06867,-20.4342
7317,9.63131,-0.06867,-21.0894
7318,9.78984,0.03924,-18.7366
7319,8.62359,0.03924,-17.5703
7320,7.69511,-0.727941,-1.48347
7321,6.58375,7.30783,-9.54058
7322,9.69114,-0.01962,-18.6771
7323,9.17684,-0.01962,-18.1628
7324,5.25557,-0.01962,-14.2415
7325,3.76954,0.17658,-13.4912
7326,2.23709,0.17658,-11.9588
7327,8.38569,0.24525,-18.6371
7328,9.78303,0.24525,-20.0345
7329,5.77227,0.24525,-16.0237
7330,-0.689871,0.14715,-8.41381
7331,-6.70131,0.14715,-2.40237
7332,-6.66447,0.12753,-2.73351
7333,-6.55597,0.12753,-2.84201
7334,-6.44598,0.12753,-2.952
7335,-6.81845,0,-2.70706
7336,-7.18917,0,-2.33634
7337,-8.33086,0.41202,-1.33199
7338,-9.11813,0.41202,-0.544716
7339,-9.59066,0.41202,-0.0721872
7340,-9.73933,0.22563,0.0764813
7341,-9.5223,0.22563,-0.140546
7342,-9.03004,0.03924,-0.220792
7343,-8.25566,0.03924,-0.99517
7344,-9.36726,-0.01962,-1.23735
7345,-9.81386,-0.01962,-0.790747
7346,-9.64308,-0.01962,-0.961535
7347,-9.78277,0.12753,-0.674693
7348,-9.84089,0.12753,-0.616568
7349,-9.74253,-1.65463e-311,0.933147
7350,-9.65952,-0.230468,-18.3209
7351,-9.55275,-2.4222e-311,0.743367
7352,-6.80822,7.06277,-8.38519
7353,-1.97072,-9.10071,-8.23195
7354,-2.13051,-0.34335,-8.35638
7355,-2.34401,-0.34335,-8.14288
7356,-2.57243,-0.34335,-7.91446
7357,-3.69835,0.41202,-5.88602
7358,-4.97715,0.41202,-4.60722
7359,-3.9414,0.35316,-6.14328
7360,-2.73117,0.35316,-7.35351
7361,-1.49134,0.35316,-8.59334
7362,-2.40844,0.01962,-7.61738
7363,-3.85103,-1.06124e-310,-4.94854
7364,-5.07009,-1.13901e-310,-3.72948
7365,-6.18483,-9.03402e-311,-2.61474
7366,-8.5081,-0.24525,-1.29209
7367,-9.66996,-0.24525,-0.13023
7368,-7.77412,-0.10791,-2.78144
7369,-4.2481,-0.10791,-6.30746
7370,-7.74816,0.13734,-3.66087
7371,-9.59868,0.13734,-1.81035
7372,-9.39134,0.13734,-2.01769
7373,-9.36016,-0.05886,-0.0868746
7374,-9.37799,-0.05886,-0.0690372
7375,-9.39591,-0.05886,-0.0511205
7376,-9.80814,-0.00981,0.312059
7377,-9.50494,0.15696,-0.736698
7378,-7.96573,0.15696,-2.27591
7379,-5.3908,-7.61185,-8.43284
7380,-8.39978,-0.00981,-1.22383
7381,-9.78769,-0.00981,0.164084
7382,-9.89242,-0.34335,-1.27136
7383,-9.9126,-0.648176,-7.82588
7384,-9.91774,-0.34335,-1.24604
7385,-9.94513,-0.11772,-0.463281
7386,-9.75266,-0.11772,-0.655746
7387,-8.70281,0.14715,-2.04895
7388,-6.83225,0.14715,-3.91951
7389,-4.33619,0.14715,-6.41557
7390,-5.03814,0.03924,-4.89939
7391,-5.70053,0.03924,-4.237
7392,-6.32946,0.03924,-3.60807
7393,-4.79252,0.02943,-5.07634
7394,-3.15362,0.02943,-6.71524
7395,-3.28853,-0.1962,-6.83539
7396,-3.36219,-0.1962,-6.76173
7397,-3.43353,-0.1962,-6.69039
7398,-3.50259,-0.1962,-6.62133
7399,-3.57119,-0.1962,-6.55273
7400,-3.81368,-1.11605,-12.607
7401,-4.07118,-8.54463,-7.79101
7402,-4.32267,-0.01962,-4.9674
7403,-4.56759,-0.01962,-4.72248
7404,-4.80634,-1.06154,-13.5925
7405,-7.01857,-6.55023,-6.94457
7406,-8.73431,0.07848,-0.634243
7407,-9.74059,0.07848,0.372039
7408,-9.95321,0.07848,0.584659
7409,-9.35147,0.07848,-0.0170844
7410,-7.30633,0.04905,-1.90526
7411,-4.27141,0.04905,-4.94018
7412,-0.627357,0.04905,-8.58423
7413,3.08954,0.04905,-12.3011
7414,6.33631,0.04905,-15.5479
7415,7.45443,0.06867,-16.2932
7416,8.31005,0.06867,-17.1489
7417,8.98259,0.06867,-17.8214
7418,9.46098,0.06867,-18.2998
7419,9.73729,0.06867,-18.5761
7420,9.37605,-0.04905,-18.3522
7421,8.69239,-0.04905,-17.6685
7422,7.70629,-0.04905,-16.6824
7423,6.44124,-0.04905,-15.4174
7424,4.92928,-0.04905,-13.9054
7425,3.27351,-0.06867,-13.9272
7426,1.56932,-0.06867,-12.223
7427,-0.189976,-0.06867,-10.4637
7428,-1.94788,-0.06867,-8.70578
7429,-3.64855,-0.06867,-7.00511
7430,-5.73624,0.02943,-4.52502
7431,-7.43472,0.02943,-2.82654
7432,-8.74865,0.02943,-1.51261
7433,-9.60438,0.02943,-0.656877
7434,-9.95095,0.02943,-0.310305
7435,-9.81477,-0.06867,-0.181623
7436,-9.46882,-0.06867,-0.527569
7437,-8.86244,-0.06867,-1.13395
7438,-8.01149,-0.06867,-1.9849
7439,-6.93882,-0.06867,-3.05757
7440,-4.88042,0.11772,-3.92896
7441,-2.58128,0.11772,-6.2281
7442,-0.0936517,0.11772,-8.71573
7443,2.42505,0.11772,-11.2344
7444,4.79913,0.11772,-13.6085
7445,7.59564,-0.03924,-17.2781
7446,9.34173,-0.03924,-19.0242
7447,9.68867,-0.03924,-19.3711
7448,8.55925,-0.03924,-18.2417
7449,6.10007,-0.03924,-15.7825
7450,4.3013,0.06867,-13.7581
7451,2.20798,0.06867,-11.6648
7452,-0.00653025,0.06867,-9.45031
7453,-2.22464,0.06867,-7.2322
7454,-2.63533,-0.22563,-7.64555
7455,-3.03586,-0.22563,-7.24502
7456,-3.42979,-0.22563,-6.85109
7457,-3.81457,-0.22563,-6.46631
7458,-4.1867,-0.22563,-6.09418
7459,-4.54902,-0.22563,-5.73186
7460,-5.48283,-0.13734,-4.6509
7461,-6.14767,-0.13734,-3.98606
7462,-6.77093,-0.13734,-3.3628
7463,-7.34996,-0.13734,-2.78377
7464,-7.88086,-0.13734,-2.25287
7465,-8.83719,-0.2943,-2.77785
7466,-9.50233,-0.2943,-2.11271
7467,-9.57356,0.01962,-0.815229
7468,-5.23531,0.01962,-5.15348
7469,1.50682,0.01962,-11.8956
7470,3.33014,0.23544,-13.7484
7471,5.06824,0.23544,-15.4865
7472,4.73917,0.20601,-14.765
7473,4.33137,0.20601,-14.3572
7474,2.20179,-1.16205,-7.63522
7475,-0.240286,-0.01962,-9.93268
7476,-2.67244,-0.01962,-7.50053
7477,-4.32174,0.0981,-5.037
7478,-5.84816,0.0981,-3.51058
7479,-6.84342,0.17658,-2.47608
7480,-7.67214,0.17658,-1.64736
7481,-8.3849,0.17658,-0.934602
7482,-9.59932,-0.00981,-0.397074
7483,-10.0256,-0.00981,0.0292026
7484,-9.84295,0.236119,-19.1125
7485,-9.27572,0.00981,-0.495037
7486,-7.89639,-0.02943,-2.42373
7487,-6.04873,-0.02943,-4.27139
7488,-3.80153,-0.02943,-6.51859
7489,-0.0451487,1.24922e-310,-10.0395
7490,3.71315,1.0258e-310,-13.7978
7491,6.92216,-0.04905,-16.0847
7492,9.00659,-0.04905,-18.1691
7493,7.30279,0.02943,-17.6916
7494,4.72167,0.02943,-15.1105
7495,1.48408,0.02943,-11.8729
7496,2.99297,0.05886,-12.852
7497,4.35129,0.05886,-14.2103
7498,4.33592,0.07848,-13.7045
7499,4.30787,0.07848,-13.6764
7500,4.27907,0.07848,-13.6476
7501,-3.55427,-0.28449,-8.30602
7502,-9.2914,-0.28449,-2.56889
7503,-9.82014,-0.05886,-0.0977656
7504,-10.0634,-0.05886,0.145492
7505,-10.1526,-0.05886,0.234737
7506,-9.84357,-1.62187e-311,0.0826248
7507,-9.99294,-0.10791,-0.287939
7508,-9.89924,-0.10791,-0.381638
7509,-9.53225,-0.10791,-0.748627
7510,-8.49506,0.07848,-0.726341
7511,-7.1199,0.07848,-2.1015
7512,-5.37055,0.07848,-3.85085
7513,-4.97517,0.05886,-4.65825
7514,-4.53695,0.05886,-5.09647
7515,-1.8427,-0.13734,-7.89863
7516,1.39432,-0.13734,-11.1357
7517,4.42857,-0.13734,-14.1699
7518,8.78764,0.02943,-17.8325
7519,8.21468,0.02943,-17.2595
7520,-0.288873,-0.04905,-8.78538
7521,-9.06144,-0.04905,-0.0128135
7522,-9.54072,-0.04905,0.466466
7523,-1.05835,-0.05886,-8.03552
7524,7.68888,-0.05886,-16.7827
7525,6.36548,-0.04905,-14.4293
7526,-4.97061,-0.04905,-3.09321
7527,-9.64031,0.03924,0.585684
7528,-10.6091,0.03924,1.55444
7529,-5.62303,-0.02943,-3.22559
7530,2.90397,-0.02943,-11.7526
7531,8.52776,-0.02943,-17.3764
7532,8.25267,-0.17658,-17.2681
7533,4.56799,-0.17658,-13.5834
7534,-1.97674,-0.34335,-6.4991
7535,-7.93621,-0.34335,-0.539632
7536,-7.39437,-7.25462,-6.8074
7537,-6.76812,-0.16677,-3.19884
7538,-6.08903,-0.16677,-3.87793
7539,-5.92325,-0.12753,-3.75922
7540,-5.74757,-0.12753,-3.9349
7541,-5.54684,-0.12753,-4.13563
7542,-4.39412,0.2943,-5.45512
7543,-3.03311,0.2943,-6.81613
7544,-4.84434,-0.34335,-5.7897
7545,-6.50777,-0.34335,-4.12627
7546,-3.34723,-0.44145,-8.73869
7547,0.221096,-0.44145,-12.307
7548,3.5871,-8.44866,-12.3664
7549,2.44295,0.07848,-13.44
7550,1.29441,0.07848,-12.2914
7551,6.02627,-0.17658,-17.7492
7552,8.3119,-0.17658,-20.0348
7553,5.81161,0.03924,-18.0545
7554,-1.84315,0.03924,-10.3997
7555,-9.37191,0.03924,-2.87097
7556,-7.89724,0.07848,-2.17763
7557,-6.23191,0.07848,-3.84296
7558,-6.52129,-0.46107,-6.16304
7559,-6.75666,-0.46107,-5.92767
7560,-6.63613,-0.35316,-5.43017
7561,-6.53003,-0.35316,-5.53627
7562,-6.41959,-0.35316,-5.64671
7563,-5.01252,8.44971,-8.7283
7564,-3.46739,-0.20601,-7.93183
7565,-7.83971,-0.10791,-3.71647
7566,-10.6738,-0.10791,-0.882365
7567,-11.2844,-0.10791,-0.271775
7568,-10.6739,0.22563,-2.03008
7569,-9.47153,0.22563,-3.23242
7570,-11.1533,0.13734,-1.15821
7571,-11.2871,0.13734,-1.02444
7572,-8.25287,-0.20601,-2.83243
7573,-2.48074,-0.20601,-8.60456
7574,3.58917,-0.20601,-14.6745
7575,-1.1815,-0.47088,-11.3262
7576,-5.9894,-0.47088,-6.51835
7577,-8.31624,-0.18639,-3.70101
7578,-10.0747,-0.18639,-1.94255
7579,-11.1872,-0.18639,-0.830087
7580,-11.4359,-0.11772,-0.0417784
7581,-10.0743,-0.11772,-1.40336
7582,-8.16987,0.06867,-2.9841
7583,-5.68633,0.06867,-5.46764
7584,-2.83057,0.06867,-8.3234
7585,-4.88288,0.08829,-6.88912
7586,-6.80774,0.08829,-4.96426
7587,-11.4147,-0.36297,0.849357
7588,-6.49168,-0.36297,-4.07369
7589,2.82619,-0.36297,-13.3916
7590,4.06774,-0.28449,-14.8686
7591,5.2842,-0.28449,-16.085
7592,5.41686,0.625672,-2.24706
7593,5.49096,-0.18639,-16.4782
7594,6.47715,-0.21582,-17.0621
7595,7.25821,-0.21582,-17.8432
7596,7.38419,0.02943,-18.8226
7597,7.54241,0.02943,-18.9809
7598,7.67559,0.02943,-19.114
7599,8.02437,0.15696,-18.5407
7600,7.86331,0.15696,-18.3796
7601,7.29002,-4.00549e-311,-18.3557
7602,6.56645,-6.10128e-311,-17.6321
7603,5.59875,-5.48452e-311,-16.6644
7604,3.93698,-0.18639,-15.1596
7605,1.91885,-0.18639,-13.1415
7606,-0.285445,-0.18639,-10.9372
7607,2.83064,-1.45604,-5.56029
7608,5.32997,-6.86554,-12.3833
7609,8.0276,-0.35316,-21.0259
7610,5.76383,-0.35316,-18.7621
7611,6.08468,-0.16677,-16.2086
7612,-5.73951,-0.16677,-4.38441
7613,-11.357,-0.16677,1.23308
7614,-11.2765,-0.0981,0.956374
7615,-9.55392,-0.0981,-0.766202
7616,5.36127,0.22563,-17.8985
7617,3.56328,0.22563,-16.1005
7618,6.83108,-0.01962,-18.4657
7619,-5.59457,-0.01962,-6.04009
7620,-11.2303,-0.01962,-0.404382
7621,-8.24768,-0.13734,0.0857566
7622,-3.65094,-0.13734,-4.51098
7623,-9.63325,-0.32373,-4.29695
7624,6.95291,-0.32373,-20.8831
7625,-0.0785644,-0.33354,-12.8706
7626,-8.54784,-0.33354,-4.40136
7627,-11.5737,-0.33354,-1.37555
7628,-6.17177,0.08829,-1.58794
7629,2.88691,0.08829,-10.6466
7630,-9.3849,7.2969e-311,-3.4662
7631,-9.39846,-8.95863e-311,-3.45264
7632,2.71761,-8.73749e-311,-15.5687
7633,-5.79124,0.00981,-5.29406
7634,-11.3033,-0.28469,-18.7098
7635,-9.30761,-0.01962,-0.227707
7636,-1.35027,-0.01962,-8.18505
7637,-9.24923,-0.15696,-4.30819
7638,-11.5295,-0.15696,-2.02792
7639,-6.77538,-8.16953,-10.0821
7640,-10.0285,-0.0981,-3.39159
7641,-11.6172,-0.0981,-1.80289
7642,-8.83017,-0.02943,-0.656096
7643,-0.751177,9.1889,-8.09419
7644,6.61729,-0.02943,-16.1036
7645,-4.84802,1.05042,-13.0762
7646,-11.5814,-0.06867,-0.25928
7647,-11.2029,2.94751,-12.0018
7648,-10.09,5.20961,-12.0812
7649,-10.882,0.05886,2.84762
7650,-4.56929,0.05886,-3.4651
7651,4.07773,0.05886,-12.1121
7652,-5.2948,-0.0981,-5.61392
7653,-11.3328,-0.0981,0.424078
7654,-11.73,-0.18639,-2.60244
7655,-11.791,-0.18639,-2.54141
7656,-6.36142,-0.31392,-2.06537
7657,3.59575,-0.31392,-12.0225
7658,8.06195,-0.31392,-16.4887
7659,1.40445,-0.02943,-14.0888
7660,-9.88852,-0.02943,-2.79581
7661,-9.39518,-0.02943,-3.28915
7662,-8.7087,-0.25506,-5.9082
7663,-7.82333,-0.25506,-6.79357
7664,-7.06135,0.20601,-0.9338
7665,7.8415,0.20601,-15.8366
7666,-2.31186,0.20601,-5.68329
7667,6.57152,0.01962,-19.56
7668,6.58215,-0.15696,-21.3364
7669,6.70122,-0.15696,-21.4555
7670,6.82081,-0.15696,-21.5751
7671,-2.98372,-0.24525,-6.24749
7672,-11.3926,-0.24525,2.16142
7673,0.500685,-0.16677,-14.6958
7674,7.28749,-0.16677,-21.4826
7675,-5.55697,-0.16677,-8.6381
7676,-1.97342,-0.21582,-11.633
7677,1.65639,-0.21582,-15.2629
7678,1.62672,-0.07848,-9.89655
7679,1.23787,-0.07848,-9.5077
7680,-10.304,-0.45126,-5.81382
7681,-9.70466,-0.45126,-6.41317
7682,1.8494,-0.45126,-17.9672
7683,-10.9188,0.32373,3.22777
7684,-4.42281,0.32373,-3.26823
7685,-4.45092,1.23557,-12.2806
7686,-4.39651,-9.36812,-9.58372
7687,-10.3605,0.02943,-3.45194
7688,-11.5891,0.02943,-2.22341
7689,-7.48303,0.02943,-6.32945
7690,-6.6855,-0.14715,-2.82039
7691,8.01785,-0.14715,-17.5237
7692,-5.77522,-0.14715,-3.73067
7693,-7.28671,-0.66708,-3.85745
7694,-8.54612,-0.66708,-2.59804
7695,-2.7602,-0.45126,-10.9248
7696,3.53793,-0.45126,-17.2229
7697,-2.41996,0.26487,-7.2527
7698,-8.36309,0.26487,-1.30957
7699,-11.5028,0.26487,1.83011
7700,-4.0546,0.22563,-7.84493
7701,6.14056,0.22563,-18.0401
7702,6.28229,0.22563,-18.1818
7703,7.67724,-0.26487,-21.4603
7704,4.76714,-0.26487,-18.5502
7705,1.54279,-0.32373,-9.92053
7706,-2.60483,-0.32373,-5.77291
7707,7.75194,0.956193,-14.5828
7708,-5.065,-0.03924,-8.30603
7709,-10.4106,-4.80891,-8.59948
7710,-10.2821,-0.01962,-1.61741
7711,-0.853481,-0.01962,-11.046
7712,-5.83452,0.15696,-3.74004
7713,-9.85838,0.15696,0.283815
7714,-11.978,-0.33354,-3.20791
7715,-10.1294,-0.33354,-5.05647
7716,-5.31778,-0.33354,-9.8681
7717,-11.3184,-0.24525,1.53786
7718,0.339815,-0.24525,-10.1204
7719,-11.7597,0.0981,-0.48315
7720,-2.49155,0.0981,-9.75133
7721,-8.78359,-6.89399,-8.81751
7722,-11.9025,-0.02943,-1.28212
7723,-9.64948,-5.84336e-311,-0.807984
7724,-5.52375,-9.75347e-311,-4.93371
7725,-0.40356,-1.17385e-310,-10.0539
7726,5.36587,-5.98781e-311,-19.2274
7727,7.6409,1.70261e-312,-21.5024
7728,0.376058,0.05886,-9.21487
7729,-10.6923,0.05886,1.85345
7730,-7.97012,0.05886,-0.868692
7731,-10.9435,-0.02943,0.20156
7732,-0.788043,-0.02943,-9.95391
7733,-10.7559,-0.25506,-1.05532
7734,-9.36572,-0.25506,-2.44552
7735,1.48894,-0.25506,-13.3002
7736,-2.5595,0.10791,-6.08311
7737,-6.80735,0.10791,-1.83526
7738,-10.0836,0.10791,1.44098
7739,-7.45734,0.32373,-6.54153
7740,-10.0167,0.13734,0.854139
7741,3.78328,7.71113,-9.15901
7742,5.96706,0.13734,-15.1296
7743,7.70322,-0.38259,-20.5936
7744,6.18606,-0.38259,-19.0764
7745,1.76687,-0.38259,-14.6572
7746,4.80237,-0.89271,-18.9484
7747,6.86889,-0.89271,-21.0149
7748,7.70719,-0.0981,-15.6042
7749,7.95108,-0.0981,-15.8481
7750,7.81804,-0.0981,-15.7151
7751,-8.0887,0.32373,-5.56682
7752,-2.4827,0.32373,-11.1728
7753,2.47153,-0.10791,-14.2043
7754,-7.41574,-0.10791,-4.31702
7755,-5.24707,-0.04905,-6.36797
7756,7.74634,-0.04905,-19.3614
7757,4.56141,-0.79461,-18.0109
7758,-2.95209,-0.79461,-10.4974
7759,-10.1008,-0.79461,-3.34867
7760,-8.29063,-1.06929,-1.34279
7761,5.10121,-1.06929,-14.7346
7762,5.39993,-1.06929,-15.0333
7763,-11.6341,-0.97119,-4.67996
7764,7.49653,-0.97119,-23.8106
7765,4.22426,-0.15696,-14.7406
7766,-4.99668,-0.15696,-5.51964
7767,4.92269,0.15696,-21.6782
7768,6.96405,0.15696,-23.7195
7769,6.20808,-0.08829,-18.9317
7770,-0.819655,-0.08829,-11.9039
7771,-8.94228,-0.08829,-3.78129
7772,-7.87102,-0.1962,-5.90222
7773,6.34725,-0.1962,-20.1205
7774,2.35989,-0.1962,-16.1331
7775,-11.9975,-0.27468,-1.63837
7776,2.037,-0.27468,-15.6729
7777,4.19405,-0.27468,-17.83
7778,-11.4851,-0.27468,-2.15084
7779,-1.94672,-0.27468,-11.6892
7780,6.72812,-0.25506,-16.2536
7781,6.21528,-0.25506,-15.7408
7782,-2.58506,-0.25506,-6.94045
7783,-10.7397,-0.25506,1.21422
7784,-10.2656,-0.25506,0.740117
7785,-9.98575,-0.32373,-1.36442
7786,-9.5413,-0.32373,-1.80887
7787,-9.03414,-0.32373,-2.31603
7788,-8.46131,-0.32373,-2.88886
7789,-5.59824,-0.59841,-7.43925
7790,-2.098,-0.59841,-10.9395
7791,1.46777,-0.59841,-14.5053
7792,4.59323,-0.59841,-17.6307
7793,6.77226,-0.59841,-19.8098
7794,7.12932,-0.30411,-22.7272
7795,7.4014,-0.30411,-22.9993
7796,7.5116,-0.30411,-23.1095
7797,7.46315,-0.30411,-23.0611
7798,7.26218,-0.30411,-22.8601
7799,-11.962,-0.83385,-2.84127
7800,7.49487,-0.83385,-22.2982
7801,-11.1184,-0.83385,-3.68494
7802,5.42068,-0.83385,-20.224
7803,-7.56258,-0.83385,-7.24071
7804,6.84202,-0.0981,-22.9108
7805,-11.9683,-0.0981,-4.10046
7806,6.29497,-0.0981,-22.3638
7807,-8.78379,-0.0981,-7.28499
7808,2.57882,-0.0981,-18.6476
7809,-4.13357,-0.54936,-9.78682
7810,-9.71626,-0.54936,-4.20413
7811,-11.8463,-0.54936,-2.07414
7812,-10.2745,-0.54936,-3.64592
7813,-6.12603,-0.54936,-7.79436
7814,-3.33985,-0.46107,-7.24514
7815,-0.741464,-0.46107,-9.84353
7816,1.61262,-9.10464,-9.83348
7817,3.60903,-0.46107,-14.194
7818,5.19806,-6.84177,-11.0146
7819,2.89815,-0.25506,-13.9246
7820,0.290628,-0.25506,-11.3171
7821,-2.49561,-0.25506,-8.53083
7822,-5.23553,-0.25506,-5.79091
7823,-7.70667,-7.78983,-7.14564
7824,6.25588,-0.50031,-21.5301
7825,2.13084,-0.50031,-17.405
7826,-11.2759,-0.50031,-3.99822
7827,-5.32494,-0.50031,-9.94923
7828,7.25464,-0.50031,-22.5288
7829,6.77106,-0.36297,-23.8012
7830,2.4676,-0.36297,-19.4978
7831,-3.46526,-0.36297,-13.5649
7832,-8.6884,-0.36297,-8.34176
7833,-11.6108,-0.36297,-5.41931
7834,-6.25159,-0.18639,-8.85581
7835,5.69065,-0.18639,-20.798
7836,5.73833,-0.18639,-20.8457
7837,-5.02913,-0.18639,-10.0783
7838,-11.8805,-0.18639,-3.22692
7839,-11.8696,-0.17658,-1.76634
7840,-11.7449,-0.17658,-1.89096
7841,-11.5464,-0.17658,-2.08948
7842,-11.3409,-0.17658,-2.29499
7843,-11.1767,-0.17658,-2.4592
7844,-3.75121,-0.44145,-6.99074
7845,7.8871,-0.44145,-18.629
7846,-3.84811,-0.44145,-6.89384
7847,-10.9997,-0.44145,0.257705
7848,3.454,-0.44145,-14.1959
7849,-1.44533,-0.51993,-9.3751
7850,-6.4141,-0.51993,-4.40633
7851,-10.1624,-0.51993,-0.657992
7852,-11.7419,-0.51993,0.921444
7853,-10.8034,-0.51993,-0.0169861
7854,6.92548,0.33354,-21.6209
7855,-11.969,0.33354,-2.72638
7856,7.48306,0.33354,-22.1784
7857,-11.7693,0.33354,-2.92606
7858,5.89755,0.33354,-20.5929
7859,-8.19721,0.33354,-6.49817
7860,-1.34927,-0.3924,-13.9936
7861,5.00092,-0.3924,-20.3438
7862,7.51344,-0.3924,-22.8563
7863,4.77833,-0.3924,-20.1212
7864,7.73198,-0.34335,-21.2894
7865,6.30033,-0.34335,-19.8577
7866,2.23004,-0.34335,-15.7875
7867,-2.59661,-0.34335,-10.9608
7868,-6.79238,-0.34335,-6.76504
7869,-9.70953,-0.34335,-3.84789
7870,-3.52437,-0.10791,-7.81599
7871,3.46053,-0.10791,-14.8009
7872,7.59,-0.10791,-18.9304
7873,6.47639,-0.10791,-17.8167
7874,-0.321823,-0.54936,-10.8125
7875,-8.26019,-0.54936,-2.87416
7876,-11.7422,-0.54936,0.607828
7877,-8.42969,-0.54936,-2.70466
7878,-0.691923,-0.54936,-10.4424
7879,-11.4684,-0.3924,-3.93335
7880,-7.34301,-0.3924,-8.05869
7881,4.66737,-0.3924,-20.0691
7882,6.37441,-0.3924,-21.7761
7883,-4.3844,-0.3924,-11.0173
7884,1.49702,-0.3924,-18.4193
7885,6.1304,-0.3924,-23.0526
7886,7.57549,-0.3924,-24.4977
7887,5.00134,-0.3924,-21.9236
7888,-0.752223,-0.3924,-16.17
7889,-8.44219,-0.18639,-5.05637
7890,7.3052,-0.18639,-20.8038
7891,-11.5694,-0.18639,-1.92918
7892,4.86686,-0.18639,-18.3654
7893,-4.41963,-0.18639,-9.07893
7894,-8.69458,-0.56898,-3.46001
7895,7.63389,-0.56898,-19.7885
7896,-6.08708,-0.56898,-6.06751
7897,-7.27395,-0.56898,-4.88064
7898,7.75685,-0.56898,-19.9114
7899,-7.67298,-0.56898,-4.48161
7900,-8.009,-0.0981,-0.0253934
7901,7.08313,-0.0981,-15.1175
7902,0.261554,-0.0981,-8.29594
7903,-11.6232,-0.0981,3.58876
7904,-8.4019,-0.06867,-3.26219
7905,-0.765051,-0.06867,-10.899
7906,6.06045,-0.06867,-17.7245
7907,7.57947,-0.06867,-19.2436
7908,2.81305,-0.06867,-14.4771
7909,6.5718,-0.35316,-23.2292
7910,7.47657,-0.35316,-24.1339
7911,4.90549,-0.35316,-21.5629
7912,-0.267368,-0.35316,-16.39
7913,-6.18643,-0.35316,-10.4709
7914,-9.69509,-5.90356,-5.39267
7915,-11.5371,-0.41202,1.74676
7916,-10.8513,-0.41202,1.06092
7917,-7.73515,-0.01962,-7.65674
7918,-2.4017,-0.01962,-12.9902
7919,-9.14387,-0.05886,-2.38288
7920,-11.8383,-0.05886,0.311517
7921,-2.74751,-0.26487,-7.8571
7922,7.79523,-0.26487,-18.3998
7923,0.205078,-0.26487,-10.8097
7924,-8.27554,-0.23544,-5.8901
7925,-11.9779,-0.23544,-2.1877
7926,-11.5689,-0.27468,2.39654
7927,-11.1921,-0.27468,2.01979
7928,-10.6794,-0.27468,1.50701
7929,-7.5708,-0.06867,-5.5746
7930,-2.70955,-0.06867,-10.4358
7931,-0.346368,-0.06867,-10.8665
