t,accX,accY,accZ
2096,-1.4028300000000002,-2.53098,-10.104300000000002
2097,-1.4028300000000002,-2.53098,-10.104300000000002
2098,-1.4028300000000002,-2.53098,-10.104300000000002
2099,-2.21706,-1.0987200000000001,-7.553700000000001
2100,-2.21706,-1.0987200000000001,-7.553700000000001
2101,-2.21706,-1.0987200000000001,-7.553700000000001
2102,-2.18763,0.36297,-10.849860000000001
2103,-2.18763,0.36297,-10.849860000000001
2104,-1.6971300000000002,0.81423,-9.83943
2105,-1.6971300000000002,0.81423,-9.83943
2106,-0.8534700000000001,0.9908100000000001,-9.819810000000002
2107,-0.8534700000000001,0.9908100000000001,-9.819810000000002
2108,-0.8534700000000001,0.9908100000000001,-9.819810000000002
2109,-0.46107000000000004,0.48069,-8.358120000000001
2110,-0.46107000000000004,0.48069,-8.358120000000001
2111,-0.6180300000000001,0.51012,-9.67266
2112,-0.6180300000000001,0.51012,-9.67266
2113,-0.6180300000000001,0.51012,-9.67266
2114,-1.3734000000000002,-0.46107000000000004,-10.869480000000001
2115,-1.3734000000000002,-0.46107000000000004,-10.869480000000001
2116,-1.1575800000000003,-1.4911200000000002,-9.751140000000001
2117,-1.1575800000000003,-1.4911200000000002,-9.751140000000001
2118,-0.8240400000000001,-2.5604100000000005,-10.54575
2119,-0.8240400000000001,-2.5604100000000005,-10.54575
2120,-0.8240400000000001,-2.5604100000000005,-10.54575
2121,-0.8240400000000001,-2.5604100000000005,-10.54575
2122,-0.8240400000000001,-2.5604100000000005,-10.54575
2123,-0.7063200000000001,-3.26673,-10.06506
2124,-0.7063200000000001,-3.26673,-10.06506
2125,-0.7063200000000001,-3.26673,-10.06506
2126,-0.7063200000000001,-3.26673,-10.06506
2127,-0.7063200000000001,-3.26673,-10.06506
2128,-0.96138,-1.36359,-8.838810000000002
2129,-0.96138,-1.36359,-8.838810000000002
2130,-0.96138,-1.36359,-8.838810000000002
2131,-0.96138,-1.36359,-8.838810000000002
2132,-0.96138,-1.36359,-8.838810000000002
2133,-1.8933300000000002,-2.61927,-9.064440000000001
2134,-1.8933300000000002,-2.61927,-9.064440000000001
2135,-1.8933300000000002,-2.61927,-9.064440000000001
2136,-1.8933300000000002,-2.61927,-9.064440000000001
2137,-1.8933300000000002,-2.61927,-9.064440000000001
2138,-3.6395100000000005,-3.2176800000000005,-9.00558
2139,-3.6395100000000005,-3.2176800000000005,-9.00558
2140,-3.6395100000000005,-3.2176800000000005,-9.00558
2141,-3.6395100000000005,-3.2176800000000005,-9.00558
2142,-3.6395100000000005,-3.2176800000000005,-9.00558
2143,-3.1588200000000004,-3.50217,-9.4176
2144,-3.1588200000000004,-3.50217,-9.4176
2145,-3.1588200000000004,-3.50217,-9.4176
2146,-3.1588200000000004,-3.50217,-9.4176
2147,-3.1588200000000004,-3.50217,-9.4176
2148,-2.66832,-2.9920500000000003,-8.17173
2149,-2.66832,-2.9920500000000003,-8.17173
2150,-2.66832,-2.9920500000000003,-8.17173
2151,-2.66832,-2.9920500000000003,-8.17173
2152,-2.66832,-2.9920500000000003,-8.17173
2153,-2.66832,-2.9920500000000003,-8.17173
2154,-3.8259000000000003,-1.9423800000000002,-7.7989500000000005
2155,-3.8259000000000003,-1.9423800000000002,-7.7989500000000005
2156,-3.8259000000000003,-1.9423800000000002,-7.7989500000000005
2157,-3.8259000000000003,-1.9423800000000002,-7.7989500000000005
2158,-2.8056600000000005,-5.493600000000001,-10.06506
2159,-2.8056600000000005,-5.493600000000001,-10.06506
2160,-2.8056600000000005,-5.493600000000001,-10.06506
2161,-2.8056600000000005,-5.493600000000001,-10.06506
2162,-2.8056600000000005,-5.493600000000001,-10.06506
2163,-2.01105,-2.13858,-9.476460000000001
2164,-2.01105,-2.13858,-9.476460000000001
2165,-2.01105,-2.13858,-9.476460000000001
2166,-2.01105,-2.13858,-9.476460000000001
2167,-2.01105,-2.13858,-9.476460000000001
2168,-1.0104300000000002,-0.8534700000000001,-10.11411
2169,-1.0104300000000002,-0.8534700000000001,-10.11411
2170,-1.0104300000000002,-0.8534700000000001,-10.11411
2171,-1.0104300000000002,-0.8534700000000001,-10.11411
2172,-1.0104300000000002,-0.8534700000000001,-10.11411
2173,-0.18639000000000003,-1.29492,-8.740710000000002
2174,-0.18639000000000003,-1.29492,-8.740710000000002
2175,-0.18639000000000003,-1.29492,-8.740710000000002
2176,-0.18639000000000003,-1.29492,-8.740710000000002
2177,-0.18639000000000003,-1.29492,-8.740710000000002
2178,-1.02024,-0.20601000000000003,-9.15273
2179,-1.02024,-0.20601000000000003,-9.15273
2180,-1.02024,-0.20601000000000003,-9.15273
2181,-1.02024,-0.20601000000000003,-9.15273
2182,-1.02024,-0.20601000000000003,-9.15273
2183,-1.02024,-0.20601000000000003,-9.15273
2184,-0.6376499999999999,-1.38321,-8.250210000000001
2185,-0.6376499999999999,-1.38321,-8.250210000000001
2186,-0.6376499999999999,-1.38321,-8.250210000000001
2187,-0.6376499999999999,-1.38321,-8.250210000000001
2188,-0.6376499999999999,-1.38321,-8.250210000000001
2189,-1.81485,-3.3059700000000003,-9.2214
2190,-1.81485,-3.3059700000000003,-9.2214
2191,-1.81485,-3.3059700000000003,-9.2214
2192,-1.81485,-3.3059700000000003,-9.2214
2193,0.9123300000000001,-3.0509100000000005,-11.62485
2194,0.9123300000000001,-3.0509100000000005,-11.62485
2195,0.9123300000000001,-3.0509100000000005,-11.62485
2196,0.9123300000000001,-3.0509100000000005,-11.62485
2197,0.9123300000000001,-3.0509100000000005,-11.62485
2198,1.962,-2.62908,-11.016630000000001
2199,1.962,-2.62908,-11.016630000000001
2200,1.962,-2.62908,-11.016630000000001
2201,1.962,-2.62908,-11.016630000000001
2202,1.962,-2.62908,-11.016630000000001
2203,-0.37278000000000006,-2.58984,-9.28026
2204,-0.37278000000000006,-2.58984,-9.28026
2205,-0.37278000000000006,-2.58984,-9.28026
2206,-0.37278000000000006,-2.58984,-9.28026
2207,-0.37278000000000006,-2.58984,-9.28026
2208,0.8829000000000001,-0.8436600000000001,-8.456220000000002
2209,0.8829000000000001,-0.8436600000000001,-8.456220000000002
2210,0.8829000000000001,-0.8436600000000001,-8.456220000000002
2211,0.8829000000000001,-0.8436600000000001,-8.456220000000002
2212,0.8829000000000001,-0.8436600000000001,-8.456220000000002
2213,-1.4126400000000001,-2.11896,-7.96572
2214,-1.4126400000000001,-2.11896,-7.96572
2215,-1.4126400000000001,-2.11896,-7.96572
2216,-1.4126400000000001,-2.11896,-7.96572
2217,-1.4126400000000001,-2.11896,-7.96572
2218,-1.4126400000000001,-2.11896,-7.96572
2219,0.10791000000000002,-4.806900000000001,-8.456220000000002
2220,0.10791000000000002,-4.806900000000001,-8.456220000000002
2221,0.10791000000000002,-4.806900000000001,-8.456220000000002
2222,0.10791000000000002,-4.806900000000001,-8.456220000000002
2223,0.10791000000000002,-4.806900000000001,-8.456220000000002
2224,1.2458700000000003,-1.4715,-11.89953
2225,1.2458700000000003,-1.4715,-11.89953
2226,1.2458700000000003,-1.4715,-11.89953
2227,1.2458700000000003,-1.4715,-11.89953
2228,1.31454,-3.7866600000000004,-8.37774
2229,1.31454,-3.7866600000000004,-8.37774
2230,1.31454,-3.7866600000000004,-8.37774
2231,1.31454,-3.7866600000000004,-8.37774
2232,1.31454,-3.7866600000000004,-8.37774
2233,1.31454,-3.7866600000000004,-8.37774
2234,0.81423,-3.1195800000000005,-9.4176
2235,0.81423,-3.1195800000000005,-9.4176
2236,0.81423,-3.1195800000000005,-9.4176
2237,0.81423,-3.1195800000000005,-9.4176
2238,0.47088,-3.01167,-8.57394
2239,0.47088,-3.01167,-8.57394
2240,0.47088,-3.01167,-8.57394
2241,0.47088,-3.01167,-8.57394
2242,0.47088,-3.01167,-8.57394
2243,-1.20663,-1.9816200000000002,-9.917910000000001
2244,-1.20663,-1.9816200000000002,-9.917910000000001
2245,-1.20663,-1.9816200000000002,-9.917910000000001
2246,-1.20663,-1.9816200000000002,-9.917910000000001
2247,-1.20663,-1.9816200000000002,-9.917910000000001
2248,-0.6278400000000001,-2.05029,-9.348930000000001
2249,-0.6278400000000001,-2.05029,-9.348930000000001
2250,-0.6278400000000001,-2.05029,-9.348930000000001
2251,-0.6278400000000001,-2.05029,-9.348930000000001
2252,-0.6278400000000001,-2.05029,-9.348930000000001
2253,-2.34459,-2.6781300000000003,-12.37041
2254,-2.34459,-2.6781300000000003,-12.37041
2255,-2.34459,-2.6781300000000003,-12.37041
2256,-2.34459,-2.6781300000000003,-12.37041
2257,-2.34459,-2.6781300000000003,-12.37041
2258,-2.34459,-2.6781300000000003,-12.37041
2259,-1.9718100000000003,-2.0895300000000003,-8.55432
2260,-1.9718100000000003,-2.0895300000000003,-8.55432
2261,-1.14777,-1.42245,-9.18216
2262,-1.14777,-1.42245,-9.18216
2263,-0.6376499999999999,-3.924,-9.201780000000001
2264,-0.6376499999999999,-3.924,-9.201780000000001
2265,0.16677,-3.2961600000000004,-8.29926
2266,0.16677,-3.2961600000000004,-8.29926
2267,0.16677,-3.2961600000000004,-8.29926
2268,-0.18639000000000003,-3.6983700000000006,-10.47708
2269,-0.18639000000000003,-3.6983700000000006,-10.47708
2270,-1.9129500000000002,-3.7179900000000004,-8.770140000000001
2271,-1.9129500000000002,-3.7179900000000004,-8.770140000000001
2272,-1.9129500000000002,-3.7179900000000004,-8.770140000000001
2273,-0.8240400000000001,-3.60027,-9.996390000000002
2274,-0.8240400000000001,-3.60027,-9.996390000000002
2275,-0.9319500000000001,-2.34459,-9.35874
2276,-0.9319500000000001,-2.34459,-9.35874
2277,-1.03005,-2.90376,-9.7119
2278,-1.03005,-2.90376,-9.7119
2279,-1.03005,-2.90376,-9.7119
2280,-0.8436600000000001,-2.4328800000000004,-9.437220000000002
2281,-0.8436600000000001,-2.4328800000000004,-9.437220000000002
2282,-0.51012,-1.8050400000000002,-9.56475
2283,-0.51012,-1.8050400000000002,-9.56475
2284,-0.51012,-1.8050400000000002,-9.56475
2285,-0.79461,-1.7265600000000003,-9.92772
2286,-0.79461,-1.7265600000000003,-9.92772
2287,-0.8240400000000001,-2.06991,-9.496080000000001
2288,-0.8240400000000001,-2.06991,-9.496080000000001
2289,-0.27468000000000004,-2.8939500000000002,-11.409030000000001
2290,-0.27468000000000004,-2.8939500000000002,-11.409030000000001
2291,-0.27468000000000004,-2.8939500000000002,-11.409030000000001
2292,0.0,-2.7173700000000003,-9.201780000000001
2293,0.0,-2.7173700000000003,-9.201780000000001
2294,0.20601000000000003,-2.2563000000000004,-8.740710000000002
2295,0.20601000000000003,-2.2563000000000004,-8.740710000000002
2296,0.20601000000000003,-2.2563000000000004,-8.740710000000002
2297,-2.03067,-4.89519,-11.81124
2298,-2.03067,-4.89519,-11.81124
2299,-0.8044200000000001,-3.50217,-8.3385
2300,-0.8044200000000001,-3.50217,-8.3385
2301,-0.17658000000000001,-2.9233800000000003,-8.76033
2302,-0.17658000000000001,-2.9233800000000003,-8.76033
2303,-0.17658000000000001,-2.9233800000000003,-8.76033
2304,0.79461,-6.317640000000001,-10.732140000000001
2305,0.79461,-6.317640000000001,-10.732140000000001
2306,0.79461,-6.317640000000001,-10.732140000000001
2307,0.72594,-2.4426900000000002,-7.514460000000001
2308,0.72594,-2.4426900000000002,-7.514460000000001
2309,0.6278400000000001,-3.3942600000000005,-9.66285
2310,0.6278400000000001,-3.3942600000000005,-9.66285
2311,-2.24649,-3.7572300000000003,-9.00558
2312,-2.24649,-3.7572300000000003,-9.00558
2313,-2.24649,-3.7572300000000003,-9.00558
2314,-0.6180300000000001,-3.00186,-7.906860000000001
2315,-0.6180300000000001,-3.00186,-7.906860000000001
2316,-1.2851100000000002,-1.43226,-10.418220000000002
2317,-1.2851100000000002,-1.43226,-10.418220000000002
2318,-0.9123300000000001,-1.92276,-7.9461
2319,-0.9123300000000001,-1.92276,-7.9461
2320,-0.9123300000000001,-1.92276,-7.9461
2321,-1.81485,-1.10853,-7.14168
2322,-1.81485,-1.10853,-7.14168
2323,0.21582000000000004,-2.8841400000000004,-10.280880000000002
2324,0.21582000000000004,-2.8841400000000004,-10.280880000000002
2325,0.21582000000000004,-2.8841400000000004,-10.280880000000002
2326,-1.5696,-1.83447,-8.07363
2327,-1.5696,-1.83447,-8.07363
2328,0.5199300000000001,-2.943,-8.12268
2329,0.5199300000000001,-2.943,-8.12268
2330,0.5199300000000001,-2.943,-8.12268
2331,-0.8436600000000001,-6.56289,-10.26126
2332,-0.8436600000000001,-6.56289,-10.26126
2333,0.47088,-2.8841400000000004,-8.09325
2334,0.47088,-2.8841400000000004,-8.09325
2335,0.47088,-5.37588,-11.20302
2336,0.47088,-5.37588,-11.20302
2337,-1.13796,-2.6781300000000003,-8.80938
2338,-1.13796,-2.6781300000000003,-8.80938
2339,-1.13796,-2.6781300000000003,-8.80938
2340,-0.37278000000000006,-2.70756,-9.23121
2341,-0.37278000000000006,-2.70756,-9.23121
2342,0.02943,-4.07115,-10.947960000000002
2343,0.02943,-4.07115,-10.947960000000002
2344,-0.05886,-1.6382700000000001,-7.11225
2345,-0.05886,-1.6382700000000001,-7.11225
2346,-0.05886,-1.6382700000000001,-7.11225
2347,-0.13734000000000002,-2.76642,-9.819810000000002
2348,-0.13734000000000002,-2.76642,-9.819810000000002
2349,-1.59903,-1.10853,-8.1423
2350,-1.59903,-1.10853,-8.1423
2351,-1.59903,-1.10853,-8.1423
2352,-0.9319500000000001,-1.38321,-8.887860000000002
2353,-0.9319500000000001,-1.38321,-8.887860000000002
2354,-0.45126000000000005,-0.56898,-11.418840000000001
2355,-0.45126000000000005,-0.56898,-11.418840000000001
2356,-0.45126000000000005,-0.56898,-11.418840000000001
2357,1.0987200000000001,-1.1673900000000001,-10.82043
2358,1.0987200000000001,-1.1673900000000001,-10.82043
2359,-0.27468000000000004,0.05886,-7.24959
2360,-0.27468000000000004,0.05886,-7.24959
2361,-0.27468000000000004,0.05886,-7.24959
2362,0.35316000000000003,1.1870100000000001,-11.74257
2363,0.35316000000000003,1.1870100000000001,-11.74257
2364,-1.7756100000000001,0.05886,-8.05401
2365,-1.7756100000000001,0.05886,-8.05401
2366,-1.7756100000000001,0.05886,-8.05401
2367,-2.0895300000000003,0.5493600000000001,-10.02582
2368,-2.27592,-1.6382700000000001,-9.55494
2369,-2.27592,-1.6382700000000001,-9.55494
2370,-2.27592,-1.6382700000000001,-9.55494
2371,-0.8534700000000001,0.5395500000000001,-7.40655
2372,-0.8534700000000001,0.5395500000000001,-7.40655
2373,-0.8534700000000001,0.5395500000000001,-7.40655
2374,-0.89271,1.2556800000000001,-10.526130000000002
2375,-0.89271,1.2556800000000001,-10.526130000000002
2376,-3.02148,-1.33416,-8.789760000000001
2377,-3.02148,-1.33416,-8.789760000000001
2378,-1.2360600000000002,0.5591700000000001,-8.318880000000002
2379,-1.2360600000000002,0.5591700000000001,-8.318880000000002
2380,-1.1870100000000001,-0.34335000000000004,-11.114730000000002
2381,-1.1870100000000001,-0.34335000000000004,-11.114730000000002
2382,-1.1870100000000001,-0.34335000000000004,-11.114730000000002
2383,-0.17658000000000001,-0.6376499999999999,-8.71128
2384,-0.17658000000000001,-0.6376499999999999,-8.71128
2385,-0.17658000000000001,-0.6376499999999999,-8.71128
2386,-0.12753,0.69651,-9.40779
2387,-0.12753,0.69651,-9.40779
2388,0.8338500000000001,0.95157,-14.24412
2389,0.8338500000000001,0.95157,-14.24412
2390,-0.89271,-0.0981,-8.887860000000002
2391,-0.89271,-0.0981,-8.887860000000002
2392,-0.89271,-0.0981,-8.887860000000002
2393,-0.71613,0.10791000000000002,-10.035630000000001
2394,-0.71613,0.10791000000000002,-10.035630000000001
2395,-0.71613,0.10791000000000002,-10.035630000000001
2396,0.64746,-0.8829000000000001,-11.830860000000001
2397,-0.10791000000000002,0.45126000000000005,-7.465410000000001
2398,-0.10791000000000002,0.45126000000000005,-7.465410000000001
2399,0.20601000000000003,-0.039240000000000004,-10.594800000000001
2400,0.20601000000000003,-0.039240000000000004,-10.594800000000001
2401,0.20601000000000003,-0.039240000000000004,-10.594800000000001
2402,-1.51074,-1.1772,-9.18216
2403,-1.51074,-1.1772,-9.18216
2404,-1.51074,-1.1772,-9.18216
2405,-1.67751,1.8246600000000002,-9.084060000000001
2406,-1.67751,1.8246600000000002,-9.084060000000001
2407,-1.67751,0.9221400000000001,-12.252690000000001
2408,-1.67751,0.9221400000000001,-12.252690000000001
2409,-1.67751,0.9221400000000001,-12.252690000000001
2410,0.18639000000000003,-0.40221000000000007,-8.98596
2411,0.18639000000000003,-0.40221000000000007,-8.98596
2412,-0.52974,0.18639000000000003,-9.496080000000001
2413,-0.52974,0.18639000000000003,-9.496080000000001
2414,-3.5316000000000005,-1.29492,-10.172970000000001
2415,-3.5316000000000005,-1.29492,-10.172970000000001
2416,-3.5316000000000005,-1.29492,-10.172970000000001
2417,-2.61927,-0.79461,-9.60399
2418,-2.61927,-0.79461,-9.60399
2419,-2.52117,-0.8044200000000001,-10.08468
2420,-2.52117,-0.8044200000000001,-10.08468
2421,-2.52117,-0.8044200000000001,-10.08468
2422,-1.3734000000000002,-1.5499800000000001,-8.318880000000002
2423,-1.3734000000000002,-1.5499800000000001,-8.318880000000002
2424,-0.8829000000000001,-1.1968200000000002,-9.70209
2425,-0.8829000000000001,-1.1968200000000002,-9.70209
2426,-1.2851100000000002,-1.5499800000000001,-9.339120000000001
2427,-1.2851100000000002,-1.5499800000000001,-9.339120000000001
2428,-1.2851100000000002,-1.5499800000000001,-9.339120000000001
2429,-2.54079,-1.1968200000000002,-9.45684
2430,-2.54079,-1.1968200000000002,-9.45684
2431,-1.962,-1.2458700000000003,-9.4176
2432,-1.962,-1.2458700000000003,-9.4176
2433,-1.45188,-1.5205500000000003,-9.54513
2434,-1.45188,-1.5205500000000003,-9.54513
2435,-1.45188,-1.5205500000000003,-9.54513
2436,-1.7756100000000001,-1.4813100000000001,-9.682470000000002
2437,-1.7756100000000001,-1.4813100000000001,-9.682470000000002
2438,-1.7756100000000001,-1.4813100000000001,-9.682470000000002
2439,-1.8050400000000002,-1.3734000000000002,-9.623610000000001
2440,-1.8050400000000002,-1.3734000000000002,-9.623610000000001
2441,-1.1968200000000002,-1.6186500000000001,-9.162540000000002
2442,-1.1968200000000002,-1.6186500000000001,-9.162540000000002
2443,-0.81423,-1.6382700000000001,-9.27045
2444,-0.81423,-1.6382700000000001,-9.27045
2445,-0.81423,-1.6382700000000001,-9.27045
2446,-0.81423,-2.1483900000000005,-9.868860000000002
2447,-0.81423,-2.1483900000000005,-9.868860000000002
2448,-0.7063200000000001,-2.2563000000000004,-9.81
2449,-0.7063200000000001,-2.2563000000000004,-9.81
2450,-1.06929,-2.10915,-9.59418
2451,-1.06929,-2.10915,-9.59418
2452,-1.06929,-2.10915,-9.59418
2453,-1.14777,-1.7756100000000001,-9.28026
2454,-1.14777,-1.7756100000000001,-9.28026
2455,-1.05948,-2.4525,-9.50589
2456,-1.05948,-2.4525,-9.50589
2457,-1.05948,-2.4525,-9.50589
2458,-0.9123300000000001,-2.17782,-9.45684
2459,-0.9123300000000001,-2.17782,-9.45684
2460,-0.9711900000000001,-2.5702200000000004,-9.633420000000001
2461,-0.9711900000000001,-2.5702200000000004,-9.633420000000001
2462,-0.96138,-2.5604100000000005,-9.329310000000001
2463,-0.96138,-2.5604100000000005,-9.329310000000001
2464,-0.96138,-2.5604100000000005,-9.329310000000001
2465,-0.7651800000000001,-2.62908,-9.623610000000001
2466,-0.7651800000000001,-2.62908,-9.623610000000001
2467,-0.9123300000000001,-2.70756,-9.37836
2468,-0.9123300000000001,-2.70756,-9.37836
2469,-0.7749900000000001,-2.6781300000000003,-9.5157
2470,-0.7749900000000001,-2.6781300000000003,-9.5157
2471,-0.7749900000000001,-2.6781300000000003,-9.5157
2472,-0.8632800000000002,-2.9135700000000004,-9.37836
2473,-0.8632800000000002,-2.9135700000000004,-9.37836
2474,-0.8632800000000002,-2.9135700000000004,-9.37836
2475,-1.2752999999999999,-2.90376,-9.623610000000001
2476,-1.2752999999999999,-2.90376,-9.623610000000001
2477,-0.9711900000000001,-2.9822400000000004,-9.53532
2478,-0.9711900000000001,-2.9822400000000004,-9.53532
2479,-0.8338500000000001,-2.48193,-9.731520000000002
2480,-0.8338500000000001,-2.48193,-9.731520000000002
2481,-1.00062,-2.29554,-9.67266
2482,-1.00062,-2.29554,-9.67266
2483,-1.00062,-2.29554,-9.67266
2484,-1.2752999999999999,-1.83447,-9.38817
2485,-1.2752999999999999,-1.83447,-9.38817
2486,-1.2752999999999999,-1.83447,-9.38817
2487,-1.20663,-1.75599,-9.819810000000002
2488,-1.20663,-1.75599,-9.819810000000002
2489,-1.20663,-2.48193,-9.437220000000002
2490,-1.20663,-2.48193,-9.437220000000002
2491,-1.4813100000000001,-2.5505999999999998,-9.721710000000002
2492,-1.4813100000000001,-2.5505999999999998,-9.721710000000002
2493,-1.4813100000000001,-2.5505999999999998,-9.721710000000002
